index,Range
11377,38
11378,40
11379,38
11380,40
11381,38
11382,38
11383,36
11384,36
11385,26
11386,38
11387,41
11388,36
11389,36
11390,36
11391,38
11392,36
11393,38
11394,36
11395,36
11396,36
11397,36
11398,39
11399,39
11400,39
11401,39
11402,37
11403,37
11404,39
11405,41
11406,41
11407,38
11408,36
11409,39
11410,38
11411,39
11412,36
11413,41
11414,41
11415,39
11416,39
11417,36
11418,41
11419,37
11420,37
11421,39
11422,36
11423,25
11424,29
11425,39
11426,40
11427,32
11428,32
11429,34
11430,25
11431,33
11432,33
11433,24
11434,26
11435,26
11436,24
11437,26
11438,28
11439,28
11440,28
11441,26
11442,28
11443,28
11444,28
11445,24
11446,24
11447,24
11448,24
11449,24
11450,26
11451,26
11452,26
11453,27
11454,24
11455,24
11456,24
11457,26
11458,24
11459,26
11460,24
11461,24
11462,29
11463,27
11464,27
11465,29
11466,32
11467,32
11468,31
11469,31
11470,29
11471,32
11472,31
11473,31
11474,29
11475,31
11476,31
11477,31
11478,29
11479,31
11480,27
11481,28
11482,29
11483,28
11484,31
11485,32
11486,31
11487,27
11488,31
11489,31
11490,34
11491,34
11492,31
11493,31
11494,31
11495,31
11496,31
11497,33
11498,33
11499,32
11500,32
11501,29
11502,31
11503,33
11504,29
11505,28
11506,34
11507,34
11508,31
11509,31
11510,32
11511,29
11512,34
11513,31
11514,34
11515,29
11516,30
11517,32
11518,31
11519,31
11520,33
11521,32
11522,26
11523,31
11524,32
11525,29
11526,32
11527,36
11528,29
11529,34
11530,29
11531,31
11532,32
11533,32
11534,30
11535,32
11536,32
11537,32
11538,31
11539,31
11540,32
11541,31
11542,32
11543,32
11544,32
11545,31
11546,32
11547,32
11548,31
11549,34
11550,34
11551,31
11552,31
11553,29
11554,29
11555,29
11556,33
11557,31
11558,34
11559,33
11560,31
11561,33
11562,31
11563,32
11564,30
11565,31
11566,33
11567,33
11568,33
11569,29
11570,33
11571,31
11572,32
11573,32
11574,32
11575,31
11576,32
11577,36
11578,29
11579,29
11580,31
11581,31
11582,27
11583,31
11584,31
11585,31
11586,31
11587,29
11588,29
11589,29
11590,29
11591,31
11592,31
11593,31
11594,29
11595,32
11596,31
11597,31
11598,31
11599,32
11600,31
11601,31
11602,29
11603,31
11604,31
11605,31
11606,33
11607,31
11608,31
11609,31
11610,31
11611,34
11612,31
11613,31
11614,31
11615,29
11616,31
11617,28
11618,31
11619,29
11620,31
11621,29
11622,29
11623,29
11624,27
11625,29
11626,29
11627,31
11628,31
11629,29
11630,31
11631,29
11632,31
11633,31
11634,32
11635,31
11636,24
11637,29
11638,29
11639,27
11640,29
11641,29
11642,31
11643,31
11644,31
11645,31
11646,31
11647,29
11648,29
11649,29
11650,29
11651,29
11652,29
11653,29
11654,29
11655,31
11656,26
11657,27
11658,29
11659,31
11660,34
11661,36
11662,35
11663,34
11664,32
11665,33
11666,34
11667,31
11668,19
11669,33
11670,29
11671,29
11672,29
11673,29
11674,29
11675,29
11676,31
11677,32
11678,31
11679,31
11680,31
11681,26
11682,24
11683,32
11684,29
11685,31
11686,29
11687,31
11688,32
11689,32
11690,31
11691,34
11692,31
11693,31
11694,31
11695,29
11696,31
11697,33
11698,32
11699,30
11700,31
11701,31
11702,32
11703,29
11704,31
11705,31
11706,31
11707,33
11708,31
11709,31
11710,29
11711,31
11712,31
11713,31
11714,31
11715,32
11716,32
11717,32
11718,32
11719,29
11720,31
11721,33
11722,31
11723,31
11724,31
11725,31
11726,29
11727,29
11728,29
11729,32
11730,29
11731,31
11732,26
11733,31
11734,29
11735,31
11736,29
11737,32
11738,33
11739,33
11740,33
11741,33
11742,31
11743,33
11744,32
11745,31
11746,31
11747,31
11748,31
11749,31
11750,27
11751,33
11752,33
11753,31
11754,31
11755,31
11756,31
11757,31
11758,31
11759,31
11760,31
11761,29
11762,31
11763,29
11764,31
11765,32
11766,33
11767,33
11768,31
11769,31
11770,33
11771,31
11772,28
11773,23
11774,23
11775,23
11776,26
11777,26
11778,26
11779,36
11780,36
11781,31
11782,33
11783,22
11784,31
11785,31
11786,22
11787,31
11788,13
11789,24
11790,24
11791,17
11792,34
11793,34
11794,29
11795,33
11796,33
11797,26
11798,33
11799,28
11800,33
11801,34
11802,33
11803,31
11804,31
11805,37
11806,31
11807,31
11808,29
11809,31
11810,29
11811,33
11812,33
11813,32
11814,33
11815,34
11816,33
11817,31
11818,33
11819,34
11820,31
11821,27
11822,26
11823,33
11824,33
11825,34
11826,33
11827,31
11828,31
11829,33
11830,31
11831,31
11832,42
11833,29
11834,31
11835,22
11836,33
11837,25
11838,31
11839,32
11840,32
11841,31
11842,31
11843,31
11844,31
11845,29
11846,31
11847,31
11848,31
11849,28
11850,28
11851,31
11852,31
11853,38
11854,19
11855,24
11856,19
11857,21
11858,29
11859,25
11860,31
11861,24
11862,24
11863,29
11864,24
11865,25
11866,32
11867,31
11868,24
11869,31
11870,31
11871,27
11872,27
11873,26
11874,31
11875,29
11876,31
11877,29
11878,24
11879,31
11880,24
11881,29
11882,29
11883,31
11884,34
11885,31
11886,31
11887,31
11888,28
11889,28
11890,27
11891,39
11892,26
11893,32
11894,34
11895,34
11896,34
11897,34
11898,32
11899,34
11900,36
11901,32
11902,36
11903,34
11904,34
11905,34
11906,31
11907,31
11908,31
11909,34
11910,29
11911,27
11912,27
11913,36
11914,27
11915,36
11916,31
11917,36
11918,31
11919,29
11920,29
11921,27
11922,34
11923,26
11924,32
11925,31
11926,36
11927,31
11928,41
11929,34
11930,36
11931,37
11932,40
11933,38
11934,41
11935,38
11936,49
11937,37
11938,37
11939,36
11940,37
11941,32
11942,36
11943,36
11944,39
11945,36
11946,33
11947,36
11948,36
11949,39
11950,39
11951,31
11952,36
11953,32
11954,36
11955,26
11956,40
11957,38
11958,39
11959,39
11960,36
11961,36
11962,41
11963,40
11964,34
11965,39
11966,41
11967,36
11968,34
11969,36
11970,34
11971,39
11972,31
11973,34
11974,36
11975,38
11976,41
11977,41
11978,39
11979,36
11980,36
11981,41
11982,39
11983,39
11984,36
11985,38
11986,39
11987,37
11988,38
11989,31
11990,36
11991,32
11992,38
11993,33
11994,32
11995,36
11996,41
11997,39
11998,37
11999,39
12000,39
12001,34
12002,39
12003,38
12004,41
12005,39
12006,39
12007,43
12008,34
12009,41
12010,41
12011,40
12012,39
12013,39
12014,39
12015,32
12016,36
12017,39
12018,34
12019,31
12020,37
12021,36
12022,36
12023,33
12024,31
12025,36
12026,36
12027,36
12028,33
12029,36
12030,33
12031,39
12032,36
12033,36
12034,32
12035,41
12036,36
12037,33
12038,36
12039,36
12040,36
12041,35
12042,30
12043,32
12044,37
12045,36
12046,43
12047,40
12048,41
12049,40
12050,40
12051,39
12052,34
12053,32
12054,41
12055,36
12056,40
12057,41
12058,40
12059,38
12060,34
12061,31
12062,32
12063,39
12064,39
12065,38
12066,38
12067,36
12068,36
12069,36
12070,38
12071,41
12072,38
12073,41
12074,39
12075,36
12076,36
12077,37
12078,41
12079,32
12080,37
12081,37
12082,39
12083,39
12084,39
12085,40
12086,39
12087,37
12088,39
12089,38
12090,39
12091,38
12092,39
12093,39
12094,39
12095,39
12096,39
12097,39
12098,31
12099,31
12100,24
12101,40
12102,31
12103,36
12104,36
12105,38
12106,36
12107,40
12108,40
12109,34
12110,36
12111,36
12112,39
12113,39
12114,39
12115,39
12116,39
12117,36
12118,39
12119,39
12120,39
12121,39
12122,39
12123,36
12124,39
12125,39
12126,39
12127,39
12128,39
12129,36
12130,39
12131,39
12132,36
12133,32
12134,32
12135,36
12136,36
12137,36
12138,34
12139,32
12140,36
12141,36
12142,33
12143,36
12144,36
12145,33
12146,34
12147,32
12148,32
12149,39
12150,36
12151,34
12152,36
12153,36
12154,33
12155,35
12156,36
12157,36
12158,39
12159,31
12160,41
12161,34
12162,36
12163,34
12164,36
12165,37
12166,29
12167,36
12168,40
12169,31
12170,39
12171,39
12172,36
12173,36
12174,36
12175,29
12176,40
12177,40
12178,34
12179,38
12180,36
12181,31
12182,34
12183,39
12184,37
12185,38
12186,39
12187,37
12188,38
12189,32
12190,39
12191,38
12192,37
12193,39
12194,38
12195,36
12196,36
12197,36
12198,37
12199,36
12200,39
12201,36
12202,32
12203,41
12204,41
12205,34
12206,35
12207,36
12208,32
12209,32
12210,34
12211,39
12212,38
12213,31
12214,31
12215,33
12216,36
12217,36
12218,36
12219,33
12220,36
12221,31
12222,36
12223,31
12224,38
12225,32
12226,36
12227,25
12228,38
12229,33
12230,33
12231,39
12232,34
12233,31
12234,39
12235,33
12236,36
12237,36
12238,38
12239,33
12240,36
12241,34
12242,36
12243,41
12244,38
12245,36
12246,38
12247,38
12248,39
12249,36
12250,36
12251,37
12252,38
12253,39
12254,37
12255,38
12256,39
12257,38
12258,37
12259,39
12260,38
12261,36
12262,36
12263,36
12264,37
12265,36
12266,36
12267,36
12268,41
12269,41
12270,33
12271,34
12272,39
12273,38
12274,36
12275,36
12276,36
12277,36
12278,36
12279,38
12280,32
12281,27
12282,38
12283,33
12284,39
12285,34
12286,39
12287,36
12288,36
12289,38
12290,36
12291,34
12292,35
12293,41
12294,38
12295,38
12296,38
12297,39
12298,36
12299,31
12300,36
12301,31
12302,31
12303,27
12304,24
12305,27
12306,27
12307,27
12308,29
12309,29
12310,34
12311,34
12312,26
12313,26
12314,31
12315,24
12316,24
12317,31
12318,34
12319,29
12320,34
12321,34
12322,31
12323,29
12324,34
12325,34
12326,36
12327,36
12328,32
12329,31
12330,29
12331,29
12332,32
12333,24
12334,29
12335,36
12336,31
12337,32
12338,33
12339,33
12340,37
12341,31
12342,36
12343,36
12344,31
12345,29
12346,29
12347,31
12348,33
12349,31
12350,31
12351,34
12352,34
12353,36
12354,29
12355,31
12356,31
12357,30
12358,27
12359,31
12360,35
12361,31
12362,31
12363,33
12364,31
12365,32
12366,32
12367,32
12368,27
12369,31
12370,30
12371,29
12372,31
12373,24
12374,31
12375,29
12376,31
12377,31
12378,31
12379,31
12380,29
12381,29
12382,36
12383,36
12384,33
12385,33
12386,37
12387,37
12388,33
12389,33
12390,29
12391,29
12392,36
12393,36
12394,32
12395,36
12396,36
12397,34
12398,34
12399,34
12400,34
12401,36
12402,34
12403,34
12404,31
12405,33
12406,33
12407,27
12408,31
12409,31
12410,29
12411,32
12412,29
12413,29
12414,31
12415,31
12416,36
12417,36
12418,29
12419,32
12420,36
12421,36
12422,38
12423,38
12424,38
12425,38
12426,37
12427,37
12428,32
12429,32
12430,28
12431,33
12432,31
12433,31
12434,27
12435,27
12436,33
12437,31
12438,32
12439,31
12440,29
12441,32
12442,32
12443,29
12444,33
12445,31
12446,31
12447,28
12448,36
12449,36
12450,31
12451,31
12452,34
12453,34
12454,31
12455,31
12456,31
12457,36
12458,36
12459,31
12460,31
12461,31
12462,31
12463,30
12464,29
12465,31
12466,31
12467,31
12468,31
12469,34
12470,31
12471,31
12472,32
12473,31
12474,31
12475,32
12476,31
12477,30
12478,37
12479,37
12480,29
12481,30
12482,32
12483,32
12484,29
12485,24
12486,29
12487,32
12488,31
12489,33
12490,26
12491,26
12492,34
12493,32
12494,29
12495,34
12496,39
12497,29
12498,31
12499,33
12500,36
12501,36
12502,28
12503,29
12504,31
12505,31
12506,31
12507,31
12508,31
12509,31
12510,31
12511,31
12512,29
12513,32
12514,34
12515,34
12516,31
12517,31
12518,34
12519,34
12520,33
12521,36
12522,32
12523,32
12524,34
12525,34
12526,31
12527,31
12528,33
12529,36
12530,31
12531,33
12532,31
12533,32
12534,24
12535,29
12536,31
12537,29
12538,31
12539,27
12540,29
12541,26
12542,33
12543,26
12544,29
12545,29
12546,24
12547,24
12548,31
12549,31
12550,29
12551,31
12552,34
12553,34
12554,29
12555,31
12556,31
12557,31
12558,31
12559,38
12560,38
12561,29
12562,29
12563,29
12564,38
12565,38
12566,33
12567,33
12568,36
12569,36
12570,37
12571,37
12572,28
12573,29
12574,24
12575,29
12576,32
12577,36
12578,36
12579,34
12580,33
12581,29
12582,32
12583,31
12584,32
12585,29
12586,31
12587,31
12588,27
12589,31
12590,31
12591,29
12592,29
12593,29
12594,34
12595,31
12596,31
12597,31
12598,32
12599,31
12600,29
12601,29
12602,36
12603,31
12604,33
12605,33
12606,36
12607,36
12608,31
12609,36
12610,32
12611,31
12612,29
12613,32
12614,31
12615,28
12616,38
12617,38
12618,38
12619,36
12620,36
12621,29
12622,33
12623,31
12624,36
12625,31
12626,27
12627,33
12628,34
12629,34
12630,32
12631,31
12632,31
12633,31
12634,31
12635,29
12636,37
12637,32
12638,34
12639,34
12640,32
12641,34
12642,34
12643,36
12644,36
12645,32
12646,28
12647,28
12648,36
12649,36
12650,36
12651,36
12652,36
12653,31
12654,31
12655,34
12656,34
12657,28
12658,31
12659,32
12660,29
12661,27
12662,29
12663,34
12664,29
12665,29
12666,29
12667,33
12668,32
12669,36
12670,33
12671,34
12672,28
12673,31
12674,36
12675,34
12676,33
12677,31
12678,34
12679,36
12680,31
12681,27
12682,29
12683,34
12684,32
12685,31
12686,32
12687,29
12688,32
12689,33
12690,32
12691,29
12692,31
12693,36
12694,37
12695,37
12696,31
12697,31
12698,34
12699,33
12700,29
12701,29
12702,33
12703,34
12704,34
12705,21
12706,32
12707,32
12708,31
12709,32
12710,32
12711,24
12712,24
12713,28
12714,24
12715,33
12716,33
12717,36
12718,31
12719,36
12720,36
12721,36
12722,24
12723,36
12724,32
12725,34
12726,27
12727,38
12728,36
12729,36
12730,36
12731,34
12732,17
12733,36
12734,29
12735,34
12736,34
12737,34
12738,33
12739,32
12740,26
12741,33
12742,36
12743,34
12744,33
12745,32
12746,34
12747,22
12748,22
12749,32
12750,32
12751,34
12752,19
12753,31
12754,29
12755,34
12756,27
12757,24
12758,34
12759,36
12760,33
12761,36
12762,34
12763,31
12764,31
12765,34
12766,34
12767,34
12768,29
12769,36
12770,36
12771,33
12772,35
12773,32
12774,34
12775,42
12776,33
12777,38
12778,36
12779,28
12780,34
12781,32
12782,31
12783,31
12784,31
12785,33
12786,33
12787,36
12788,29
12789,34
12790,34
12791,28
12792,31
12793,34
12794,36
12795,36
12796,34
12797,34
12798,31
12799,32
12800,33
12801,15
12802,22
12803,31
12804,34
12805,34
12806,26
12807,31
12808,29
12809,31
12810,29
12811,38
12812,33
12813,36
12814,38
12815,38
12816,33
12817,38
12818,41
12819,33
12820,45
12821,32
12822,41
12823,34
12824,31
12825,34
12826,29
12827,29
12828,32
12829,41
12830,29
12831,34
12832,33
12833,33
12834,31
12835,34
12836,36
12837,36
12838,32
12839,37
12840,29
12841,39
12842,31
12843,33
12844,33
12845,36
12846,38
12847,38
12848,31
12849,33
12850,32
12851,34
12852,34
12853,31
12854,31
12855,31
12856,31
12857,38
12858,37
12859,36
12860,36
12861,36
12862,32
12863,27
12864,31
12865,34
12866,39
12867,33
12868,34
12869,31
12870,36
12871,31
12872,29
12873,29
12874,29
12875,29
12876,31
12877,31
12878,34
12879,33
12880,32
12881,32
12882,36
12883,31
12884,31
12885,39
12886,31
12887,31
12888,33
12889,31
12890,36
12891,34
12892,29
12893,31
12894,31
12895,31
12896,36
12897,31
12898,38
12899,29
12900,29
12901,36
12902,32
12903,32
12904,29
12905,29
12906,33
12907,36
12908,33
12909,30
12910,37
12911,31
12912,38
12913,34
12914,29
12915,29
12916,31
12917,32
12918,31
12919,34
12920,31
12921,24
12922,36
12923,36
12924,36
12925,29
12926,32
12927,38
12928,34
12929,38
12930,34
12931,29
12932,36
12933,34
12934,31
12935,34
12936,31
12937,26
12938,33
12939,34
12940,24
12941,39
12942,39
12943,31
12944,34
12945,36
12946,36
12947,36
12948,38
12949,36
12950,37
12951,34
12952,36
12953,29
12954,28
12955,29
12956,31
12957,36
12958,38
12959,38
12960,38
12961,36
12962,36
12963,38
12964,31
12965,31
12966,36
12967,35
12968,34
12969,34
12970,31
12971,26
12972,36
12973,31
12974,31
12975,36
12976,36
12977,36
12978,34
12979,38
12980,38
12981,29
12982,36
12983,34
12984,31
12985,31
12986,36
12987,29
12988,36
12989,39
12990,39
12991,39
12992,39
12993,36
12994,41
12995,33
12996,38
12997,37
12998,38
12999,29
13000,31
13001,31
13002,37
13003,32
13004,34
13005,34
13006,36
13007,36
13008,31
13009,31
13010,31
13011,36
13012,36
13013,36
13014,29
13015,43
13016,34
13017,36
13018,36
13019,36
13020,32
13021,36
13022,39
13023,33
13024,31
13025,38
13026,40
13027,31
13028,31
13029,39
13030,32
13031,32
13032,31
13033,38
13034,31
13035,31
13036,29
13037,31
13038,34
13039,33
13040,32
13041,34
13042,34
13043,31
13044,36
13045,19
13046,31
13047,36
13048,38
13049,38
13050,36
13051,36
13052,36
13053,41
13054,39
13055,37
13056,36
13057,36
13058,37
13059,38
13060,41
13061,36
13062,38
13063,39
13064,36
13065,36
13066,39
13067,31
13068,31
13069,38
13070,31
13071,31
13072,32
13073,36
13074,37
13075,36
13076,39
13077,32
13078,33
13079,38
13080,31
13081,38
13082,31
13083,31
13084,36
13085,39
13086,29
13087,24
13088,31
13089,36
13090,34
13091,36
13092,27
13093,36
13094,32
13095,32
13096,29
13097,41
13098,34
13099,32
13100,29
13101,26
13102,31
13103,39
13104,39
13105,34
13106,39
13107,38
13108,31
13109,36
13110,39
13111,32
13112,36
13113,36
13114,39
13115,38
13116,36
13117,34
13118,33
13119,36
13120,38
13121,24
13122,24
13123,24
13124,24
13125,26
13126,26
13127,31
13128,31
13129,31
13130,31
13131,28
13132,28
13133,34
13134,31
13135,36
13136,31
13137,29
13138,33
13139,34
13140,37
13141,32
13142,32
13143,29
13144,29
13145,31
13146,29
13147,22
13148,23
13149,34
13150,34
13151,29
13152,37
13153,36
13154,29
13155,29
13156,29
13157,33
13158,27
13159,32
13160,40
13161,27
13162,29
13163,38
13164,32
13165,38
13166,34
13167,27
13168,29
13169,31
13170,26
13171,31
13172,41
13173,28
13174,40
13175,32
13176,41
13177,41
13178,36
13179,39
13180,38
13181,31
13182,31
13183,41
13184,33
13185,39
13186,34
13187,36
13188,40
13189,29
13190,21
13191,21
13192,27
13193,27
13194,31
13195,31
13196,32
13197,32
13198,29
13199,29
13200,29
13201,29
13202,29
13203,29
13204,39
13205,38
13206,38
13207,33
13208,34
13209,27
13210,41
13211,37
13212,39
13213,33
13214,38
13215,32
13216,33
13217,31
13218,32
13219,32
13220,31
13221,27
13222,31
13223,33
13224,33
13225,38
13226,37
13227,31
13228,36
13229,36
13230,36
13231,36
13232,36
13233,31
13234,38
13235,36
13236,36
13237,37
13238,36
13239,34
13240,38
13241,39
13242,37
13243,36
13244,33
13245,34
13246,34
13247,38
13248,43
13249,43
13250,36
13251,39
13252,36
13253,32
13254,37
13255,39
13256,41
13257,38
13258,36
13259,41
13260,32
13261,36
13262,41
13263,39
13264,41
13265,41
13266,41
13267,41
13268,35
13269,34
13270,34
13271,36
13272,29
13273,40
13274,31
13275,38
13276,37
13277,33
13278,32
13279,33
13280,36
13281,36
13282,34
13283,31
13284,31
13285,32
13286,32
13287,29
13288,29
13289,29
13290,27
13291,34
13292,29
13293,24
13294,34
13295,31
13296,7
13297,31
13298,34
13299,29
13300,31
13301,31
13302,32
13303,31
13304,24
13305,31
13306,21
13307,29
13308,34
13309,31
13310,31
13311,29
13312,14
13313,34
13314,31
13315,32
13316,32
13317,27
13318,37
13319,33
13320,31
13321,31
13322,32
13323,32
13324,28
13325,27
13326,31
13327,34
13328,31
13329,34
13330,31
13331,33
13332,24
13333,29
13334,24
13335,33
13336,33
13337,33
13338,33
13339,29
13340,38
13341,29
13342,29
13343,43
13344,36
13345,36
13346,31
13347,36
13348,36
13349,36
13350,32
13351,38
13352,34
13353,36
13354,33
13355,36
13356,31
13357,31
13358,31
13359,31
13360,31
13361,31
13362,37
13363,36
13364,33
13365,32
13366,36
13367,36
13368,39
13369,25
13370,34
13371,28
13372,31
13373,39
13374,39
13375,32
13376,36
13377,31
13378,33
13379,36
13380,34
13381,33
13382,34
13383,37
13384,31
13385,36
13386,38
13387,37
13388,36
13389,36
13390,34
13391,38
13392,39
13393,27
13394,36
13395,32
13396,39
13397,34
13398,32
13399,38
13400,33
13401,29
13402,31
13403,31
13404,39
13405,29
13406,31
13407,39
13408,36
13409,26
13410,39
13411,34
13412,38
13413,38
13414,32
13415,32
13416,31
13417,31
13418,31
13419,31
13420,31
13421,36
13422,31
13423,34
13424,36
13425,36
13426,29
13427,32
13428,36
13429,31
13430,34
13431,34
13432,32
13433,32
13434,27
13435,32
13436,31
13437,29
13438,31
13439,32
13440,32
13441,34
13442,37
13443,32
13444,32
13445,29
13446,29
13447,32
13448,32
13449,34
13450,34
13451,34
13452,34
13453,31
13454,19
13455,31
13456,38
13457,33
13458,38
13459,31
13460,38
13461,38
13462,33
13463,39
13464,36
13465,36
13466,31
13467,38
13468,36
13469,34
13470,36
13471,39
13472,36
13473,40
13474,39
13475,40
13476,34
13477,37
13478,38
13479,36
13480,37
13481,39
13482,29
13483,34
13484,39
13485,36
13486,38
13487,40
13488,39
13489,40
13490,39
13491,36
13492,36
13493,41
13494,36
13495,38
13496,34
13497,38
13498,36
13499,38
13500,36
13501,41
13502,36
13503,41
13504,38
13505,36
13506,42
13507,33
13508,39
13509,37
13510,41
13511,36
13512,37
13513,40
13514,34
13515,36
13516,36
13517,39
13518,39
13519,38
13520,41
13521,39
13522,36
13523,36
13524,34
13525,39
13526,31
13527,38
13528,36
13529,33
13530,38
13531,34
13532,41
13533,39
13534,33
13535,41
13536,43
13537,43
13538,43
13539,43
13540,31
13541,33
13542,31
13543,33
13544,33
13545,26
13546,19
13547,38
13548,38
13549,38
13550,36
13551,29
13552,26
13553,33
13554,31
13555,33
13556,33
13557,36
13558,36
13559,36
13560,34
13561,36
13562,36
13563,34
13564,36
13565,36
13566,33
13567,36
13568,36
13569,33
13570,38
13571,38
13572,29
13573,29
13574,32
13575,32
13576,40
13577,40
13578,31
13579,31
13580,36
13581,36
13582,36
13583,36
13584,36
13585,36
13586,36
13587,52
13588,27
13589,34
13590,36
13591,36
13592,29
13593,29
13594,24
13595,27
13596,24
13597,31
13598,37
13599,37
13600,31
13601,29
13602,24
13603,29
13604,38
13605,38
13606,31
13607,31
13608,37
13609,37
13610,41
13611,41
13612,34
13613,38
13614,38
13615,36
13616,36
13617,29
13618,29
13619,24
13620,33
13621,36
13622,29
13623,29
13624,41
13625,36
13626,36
13627,29
13628,41
13629,22
13630,36
13631,31
13632,27
13633,29
13634,36
13635,31
13636,31
13637,32
13638,31
13639,26
13640,29
13641,29
13642,24
13643,29
13644,36
13645,36
13646,39
13647,39
13648,31
13649,36
13650,36
13651,38
13652,38
13653,38
13654,36
13655,32
13656,36
13657,37
13658,31
13659,36
13660,50
13661,36
13662,39
13663,33
13664,33
13665,32
13666,33
13667,40
13668,31
13669,35
13670,36
13671,34
13672,36
13673,36
13674,31
13675,36
13676,31
13677,33
13678,31
13679,49
13680,49
13681,36
13682,49
13683,49
13684,36
13685,36
13686,36
13687,32
13688,31
13689,32
13690,36
13691,32
13692,36
13693,34
13694,34
13695,32
13696,31
13697,31
13698,31
13699,31
13700,29
13701,31
13702,34
13703,34
13704,34
13705,34
13706,34
13707,34
13708,29
13709,31
13710,31
13711,31
13712,31
13713,31
13714,24
13715,32
13716,32
13717,27
13718,32
13719,32
13720,24
13721,33
13722,33
13723,31
13724,33
13725,33
13726,24
13727,34
13728,34
13729,34
13730,29
13731,26
13732,31
13733,33
13734,33
13735,33
13736,33
13737,24
13738,31
13739,31
13740,31
13741,31
13742,31
13743,32
13744,31
13745,32
13746,24
13747,32
13748,27
13749,22
13750,32
13751,31
13752,32
13753,32
13754,31
13755,25
13756,31
13757,31
13758,32
13759,27
13760,29
13761,33
13762,29
13763,31
13764,31
13765,27
13766,31
13767,27
13768,29
13769,30
13770,31
13771,31
13772,32
13773,32
13774,34
13775,34
13776,31
13777,31
13778,34
13779,31
13780,32
13781,33
13782,32
13783,29
13784,27
13785,31
13786,31
13787,31
13788,32
13789,29
13790,31
13791,32
13792,32
13793,32
13794,32
13795,32
13796,29
13797,32
13798,34
13799,33
13800,28
13801,32
13802,29
13803,27
13804,31
13805,32
13806,31
13807,31
13808,32
13809,26
13810,31
13811,31
13812,31
13813,31
13814,36
13815,27
13816,36
13817,29
13818,24
13819,34
13820,36
13821,26
13822,27
13823,39
13824,29
13825,34
13826,31
13827,36
13828,32
13829,33
13830,34
13831,32
13832,27
13833,31
13834,33
13835,31
13836,37
13837,29
13838,31
13839,34
13840,33
13841,41
13842,36
13843,29
13844,37
13845,33
13846,36
13847,29
13848,39
13849,33
13850,29
13851,36
13852,39
13853,31
13854,39
13855,36
13856,32
13857,36
13858,36
13859,36
13860,40
13861,36
13862,34
13863,31
13864,32
13865,36
13866,36
13867,32
13868,36
13869,39
13870,37
13871,36
13872,39
13873,32
13874,36
13875,32
13876,34
13877,36
13878,36
13879,39
13880,39
13881,29
13882,32
13883,34
13884,40
13885,36
13886,40
13887,37
13888,36
13889,33
13890,36
13891,38
13892,31
13893,39
13894,36
13895,31
13896,34
13897,41
13898,36
13899,33
13900,34
13901,33
13902,36
13903,39
13904,36
13905,37
13906,36
13907,36
13908,29
13909,39
13910,40
13911,34
13912,38
13913,36
13914,36
13915,41
13916,40
13917,33
13918,24
13919,19
13920,24
13921,34
13922,33
13923,33
13924,26
13925,29
13926,36
13927,33
13928,34
13929,36
13930,31
13931,33
13932,33
13933,31
13934,32
13935,36
13936,40
13937,36
13938,38
13939,36
13940,32
13941,32
13942,36
13943,31
13944,31
13945,34
13946,32
13947,34
13948,32
13949,40
13950,38
13951,38
13952,36
13953,43
13954,38
13955,31
13956,31
13957,31
13958,36
13959,33
13960,31
13961,34
13962,31
13963,39
13964,38
13965,27
13966,36
13967,40
13968,41
13969,39
13970,34
13971,38
13972,34
13973,39
13974,38
13975,41
13976,32
13977,38
13978,34
13979,36
13980,39
13981,41
13982,41
13983,34
13984,38
13985,38
13986,36
13987,36
13988,36
13989,36
13990,36
13991,33
13992,40
13993,39
13994,39
13995,38
13996,34
13997,36
13998,36
13999,27
14000,24
14001,36
14002,28
14003,19
14004,24
14005,26
14006,40
14007,29
14008,28
14009,38
14010,33
14011,27
14012,31
14013,31
14014,32
14015,29
14016,24
14017,33
14018,31
14019,29
14020,27
14021,31
14022,29
14023,31
14024,29
14025,31
14026,29
14027,24
14028,29
14029,29
14030,31
14031,29
14032,31
14033,31
14034,31
14035,31
14036,31
14037,26
14038,31
14039,27
14040,27
14041,31
14042,31
14043,31
14044,33
14045,27
14046,31
14047,27
14048,34
14049,31
14050,39
14051,27
14052,34
14053,34
14054,34
14055,34
14056,29
14057,29
14058,31
14059,29
14060,26
14061,36
14062,31
14063,27
14064,31
14065,36
14066,40
14067,29
14068,29
14069,27
14070,27
14071,29
14072,31
14073,34
14074,31
14075,33
14076,31
14077,38
14078,31
14079,26
14080,31
14081,34
14082,34
14083,34
14084,31
14085,31
14086,31
14087,32
14088,32
14089,32
14090,39
14091,36
14092,39
14093,29
14094,29
14095,33
14096,31
14097,31
14098,29
14099,31
14100,31
14101,31
14102,31
14103,31
14104,32
14105,27
14106,29
14107,29
14108,29
14109,29
14110,27
14111,31
14112,29
14113,27
14114,32
14115,31
14116,29
14117,29
14118,31
14119,31
14120,29
14121,34
14122,34
14123,24
14124,32
14125,29
14126,29
14127,34
14128,31
14129,31
14130,25
14131,15
14132,15
14133,15
14134,15
14135,15
14136,12
14137,15
14138,21
14139,32
14140,24
14141,32
14142,22
14143,17
14144,22
14145,21
14146,27
14147,32
14148,31
14149,31
14150,29
14151,29
14152,32
14153,27
14154,32
14155,31
14156,32
14157,36
14158,40
14159,34
14160,29
14161,31
14162,29
14163,26
14164,29
14165,34
14166,38
14167,32
14168,29
14169,32
14170,31
14171,29
14172,32
14173,31
14174,32
14175,34
